t_unix,device,r_iops,w_iops,r_mb_s,w_mb_s,util_pct
1777907876,loop6,0.00,0.00,0.000,0.000,0.00
1777907876,loop7,0.00,0.00,0.000,0.000,0.00
1777907876,loop8,0.00,0.00,0.000,0.000,0.00
1777907876,loop9,0.00,0.00,0.000,0.000,0.00
1777907876,nvme0n1,0.00,0.00,0.000,0.000,2.00
1777907877,loop0,0.00,0.00,0.000,0.000,0.00
1777907877,loop1,0.00,0.00,0.000,0.000,0.00
1777907877,loop10,0.00,0.00,0.000,0.000,0.00
1777907877,loop11,0.00,0.00,0.000,0.000,0.00
1777907877,loop12,0.00,0.00,0.000,0.000,0.00
1777907877,loop13,0.00,0.00,0.000,0.000,0.00
1777907877,loop14,0.00,0.00,0.000,0.000,0.00
1777907877,loop15,0.00,0.00,0.000,0.000,0.00
1777907877,loop16,0.00,0.00,0.000,0.000,0.00
1777907877,loop17,0.00,0.00,0.000,0.000,0.00
1777907877,loop18,0.00,0.00,0.000,0.000,0.00
1777907877,loop19,0.00,0.00,0.000,0.000,0.00
1777907877,loop2,0.00,0.00,0.000,0.000,0.00
1777907877,loop20,0.00,0.00,0.000,0.000,0.00
1777907877,loop21,0.00,0.00,0.000,0.000,0.00
1777907877,loop22,0.00,0.00,0.000,0.000,0.00
1777907877,loop23,0.00,0.00,0.000,0.000,0.00
1777907877,loop24,0.00,0.00,0.000,0.000,0.00
1777907877,loop25,0.00,0.00,0.000,0.000,0.00
1777907877,loop26,0.00,0.00,0.000,0.000,0.00
1777907877,loop27,0.00,0.00,0.000,0.000,0.00
1777907877,loop28,0.00,0.00,0.000,0.000,0.00
1777907877,loop29,0.00,0.00,0.000,0.000,0.00
1777907877,loop3,0.00,0.00,0.000,0.000,0.00
1777907877,loop30,0.00,0.00,0.000,0.000,0.00
1777907877,loop31,0.00,0.00,0.000,0.000,0.00
1777907877,loop32,0.00,0.00,0.000,0.000,0.00
1777907877,loop33,0.00,0.00,0.000,0.000,0.00
1777907877,loop34,0.00,0.00,0.000,0.000,0.00
1777907877,loop35,0.00,0.00,0.000,0.000,0.00
1777907877,loop36,0.00,0.00,0.000,0.000,0.00
1777907877,loop37,0.00,0.00,0.000,0.000,0.00
1777907877,loop38,0.00,0.00,0.000,0.000,0.00
1777907877,loop39,0.00,0.00,0.000,0.000,0.00
1777907877,loop4,0.00,0.00,0.000,0.000,0.00
1777907877,loop40,0.00,0.00,0.000,0.000,0.00
1777907877,loop5,0.00,0.00,0.000,0.000,0.00
1777907877,loop6,0.00,0.00,0.000,0.000,0.00
1777907877,loop7,0.00,0.00,0.000,0.000,0.00
1777907877,loop8,0.00,0.00,0.000,0.000,0.00
1777907877,loop9,0.00,0.00,0.000,0.000,0.00
1777907877,nvme0n1,0.00,0.00,0.000,0.000,0.00
1777907878,loop0,0.00,0.00,0.000,0.000,0.00
1777907878,loop1,0.00,0.00,0.000,0.000,0.00
1777907878,loop10,0.00,0.00,0.000,0.000,0.00
1777907878,loop11,0.00,0.00,0.000,0.000,0.00
1777907878,loop12,0.00,0.00,0.000,0.000,0.00
1777907878,loop13,0.00,0.00,0.000,0.000,0.00
1777907878,loop14,0.00,0.00,0.000,0.000,0.00
1777907878,loop15,0.00,0.00,0.000,0.000,0.00
1777907878,loop16,0.00,0.00,0.000,0.000,0.00
1777907878,loop17,0.00,0.00,0.000,0.000,0.00
1777907878,loop18,0.00,0.00,0.000,0.000,0.00
1777907878,loop19,0.00,0.00,0.000,0.000,0.00
1777907878,loop2,0.00,0.00,0.000,0.000,0.00
1777907878,loop20,0.00,0.00,0.000,0.000,0.00
1777907878,loop21,0.00,0.00,0.000,0.000,0.00
1777907878,loop22,0.00,0.00,0.000,0.000,0.00
1777907878,loop23,0.00,0.00,0.000,0.000,0.00
1777907878,loop24,0.00,0.00,0.000,0.000,0.00
1777907878,loop25,0.00,0.00,0.000,0.000,0.00
1777907878,loop26,0.00,0.00,0.000,0.000,0.00
1777907878,loop27,0.00,0.00,0.000,0.000,0.00
1777907878,loop28,0.00,0.00,0.000,0.000,0.00
1777907878,loop29,0.00,0.00,0.000,0.000,0.00
1777907878,loop3,0.00,0.00,0.000,0.000,0.00
1777907878,loop30,0.00,0.00,0.000,0.000,0.00
1777907878,loop31,0.00,0.00,0.000,0.000,0.00
1777907878,loop32,0.00,0.00,0.000,0.000,0.00
1777907878,loop33,0.00,0.00,0.000,0.000,0.00
1777907878,loop34,0.00,0.00,0.000,0.000,0.00
1777907878,loop35,0.00,0.00,0.000,0.000,0.00
1777907878,loop36,0.00,0.00,0.000,0.000,0.00
1777907878,loop37,0.00,0.00,0.000,0.000,0.00
1777907878,loop38,0.00,0.00,0.000,0.000,0.00
1777907878,loop39,0.00,0.00,0.000,0.000,0.00
1777907878,loop4,0.00,0.00,0.000,0.000,0.00
1777907878,loop40,0.00,0.00,0.000,0.000,0.00
1777907878,loop5,0.00,0.00,0.000,0.000,0.00
1777907878,loop6,0.00,0.00,0.000,0.000,0.00
1777907878,loop7,0.00,0.00,0.000,0.000,0.00
1777907878,loop8,0.00,0.00,0.000,0.000,0.00
1777907878,loop9,0.00,0.00,0.000,0.000,0.00
1777907878,nvme0n1,0.00,0.00,0.000,0.000,0.00
1777907879,loop0,0.00,0.00,0.000,0.000,0.00
1777907879,loop1,0.00,0.00,0.000,0.000,0.00
1777907879,loop10,0.00,0.00,0.000,0.000,0.00
1777907879,loop11,0.00,0.00,0.000,0.000,0.00
1777907879,loop12,0.00,0.00,0.000,0.000,0.00
1777907879,loop13,0.00,0.00,0.000,0.000,0.00
1777907879,loop14,0.00,0.00,0.000,0.000,0.00
1777907879,loop15,0.00,0.00,0.000,0.000,0.00
1777907879,loop16,0.00,0.00,0.000,0.000,0.00
1777907879,loop17,0.00,0.00,0.000,0.000,0.00
1777907879,loop18,0.00,0.00,0.000,0.000,0.00
1777907879,loop19,0.00,0.00,0.000,0.000,0.00
1777907879,loop2,0.00,0.00,0.000,0.000,0.00
1777907879,loop20,0.00,0.00,0.000,0.000,0.00
1777907879,loop21,0.00,0.00,0.000,0.000,0.00
1777907879,loop22,0.00,0.00,0.000,0.000,0.00
1777907879,loop23,0.00,0.00,0.000,0.000,0.00
1777907879,loop24,0.00,0.00,0.000,0.000,0.00
1777907879,loop25,0.00,0.00,0.000,0.000,0.00
1777907879,loop26,0.00,0.00,0.000,0.000,0.00
1777907879,loop27,0.00,0.00,0.000,0.000,0.00
1777907879,loop28,0.00,0.00,0.000,0.000,0.00
1777907879,loop29,0.00,0.00,0.000,0.000,0.00
1777907879,loop3,0.00,0.00,0.000,0.000,0.00
1777907879,loop30,0.00,0.00,0.000,0.000,0.00
1777907879,loop31,0.00,0.00,0.000,0.000,0.00
1777907879,loop32,0.00,0.00,0.000,0.000,0.00
1777907879,loop33,0.00,0.00,0.000,0.000,0.00
1777907879,loop34,0.00,0.00,0.000,0.000,0.00
1777907879,loop35,0.00,0.00,0.000,0.000,0.00
1777907879,loop36,0.00,0.00,0.000,0.000,0.00
1777907879,loop37,0.00,0.00,0.000,0.000,0.00
1777907879,loop38,0.00,0.00,0.000,0.000,0.00
1777907879,loop39,0.00,0.00,0.000,0.000,0.00
1777907879,loop4,0.00,0.00,0.000,0.000,0.00
1777907879,loop40,0.00,0.00,0.000,0.000,0.00
1777907879,loop5,0.00,0.00,0.000,0.000,0.00
1777907879,loop6,0.00,0.00,0.000,0.000,0.00
1777907879,loop7,0.00,0.00,0.000,0.000,0.00
1777907879,loop8,0.00,0.00,0.000,0.000,0.00
1777907879,loop9,0.00,0.00,0.000,0.000,0.00
1777907879,nvme0n1,0.00,0.00,0.000,0.000,5.90
1777907880,loop0,0.00,0.00,0.000,0.000,0.00
1777907880,loop1,0.00,0.00,0.000,0.000,0.00
1777907880,loop10,0.00,0.00,0.000,0.000,0.00
1777907880,loop11,0.00,0.00,0.000,0.000,0.00
1777907880,loop12,0.00,0.00,0.000,0.000,0.00
1777907880,loop13,0.00,0.00,0.000,0.000,0.00
1777907880,loop14,0.00,0.00,0.000,0.000,0.00
1777907880,loop15,0.00,0.00,0.000,0.000,0.00
1777907880,loop16,0.00,0.00,0.000,0.000,0.00
1777907880,loop17,0.00,0.00,0.000,0.000,0.00
1777907880,loop18,0.00,0.00,0.000,0.000,0.00
1777907880,loop19,0.00,0.00,0.000,0.000,0.00
1777907880,loop2,0.00,0.00,0.000,0.000,0.00
1777907880,loop20,0.00,0.00,0.000,0.000,0.00
1777907880,loop21,0.00,0.00,0.000,0.000,0.00
1777907880,loop22,0.00,0.00,0.000,0.000,0.00
1777907880,loop23,0.00,0.00,0.000,0.000,0.00
1777907880,loop24,0.00,0.00,0.000,0.000,0.00
1777907880,loop25,0.00,0.00,0.000,0.000,0.00
1777907880,loop26,0.00,0.00,0.000,0.000,0.00
1777907880,loop27,0.00,0.00,0.000,0.000,0.00
1777907880,loop28,0.00,0.00,0.000,0.000,0.00
1777907880,loop29,0.00,0.00,0.000,0.000,0.00
1777907880,loop3,0.00,0.00,0.000,0.000,0.00
1777907880,loop30,0.00,0.00,0.000,0.000,0.00
1777907880,loop31,0.00,0.00,0.000,0.000,0.00
1777907880,loop32,0.00,0.00,0.000,0.000,0.00
1777907880,loop33,0.00,0.00,0.000,0.000,0.00
1777907880,loop34,0.00,0.00,0.000,0.000,0.00
1777907880,loop35,0.00,0.00,0.000,0.000,0.00
1777907880,loop36,0.00,0.00,0.000,0.000,0.00
1777907880,loop37,0.00,0.00,0.000,0.000,0.00
1777907880,loop38,0.00,0.00,0.000,0.000,0.00
1777907880,loop39,0.00,0.00,0.000,0.000,0.00
1777907880,loop4,0.00,0.00,0.000,0.000,0.00
1777907880,loop40,0.00,0.00,0.000,0.000,0.00
1777907880,loop5,0.00,0.00,0.000,0.000,0.00
1777907880,loop6,0.00,0.00,0.000,0.000,0.00
1777907880,loop7,0.00,0.00,0.000,0.000,0.00
1777907880,loop8,0.00,0.00,0.000,0.000,0.00
1777907880,loop9,0.00,0.00,0.000,0.000,0.00
1777907880,nvme0n1,0.00,0.00,0.000,0.000,0.00
1777907881,loop0,0.00,0.00,0.000,0.000,0.00
1777907881,loop1,0.00,0.00,0.000,0.000,0.00
1777907881,loop10,0.00,0.00,0.000,0.000,0.00
1777907881,loop11,0.00,0.00,0.000,0.000,0.00
1777907881,loop12,0.00,0.00,0.000,0.000,0.00
1777907881,loop13,0.00,0.00,0.000,0.000,0.00
1777907881,loop14,0.00,0.00,0.000,0.000,0.00
1777907881,loop15,0.00,0.00,0.000,0.000,0.00
1777907881,loop16,0.00,0.00,0.000,0.000,0.00
1777907881,loop17,0.00,0.00,0.000,0.000,0.00
1777907881,loop18,0.00,0.00,0.000,0.000,0.00
1777907881,loop19,0.00,0.00,0.000,0.000,0.00
1777907881,loop2,0.00,0.00,0.000,0.000,0.00
1777907881,loop20,0.00,0.00,0.000,0.000,0.00
1777907881,loop21,0.00,0.00,0.000,0.000,0.00
1777907881,loop22,0.00,0.00,0.000,0.000,0.00
1777907881,loop23,0.00,0.00,0.000,0.000,0.00
1777907881,loop24,0.00,0.00,0.000,0.000,0.00
1777907881,loop25,0.00,0.00,0.000,0.000,0.00
1777907881,loop26,0.00,0.00,0.000,0.000,0.00
1777907881,loop27,0.00,0.00,0.000,0.000,0.00
1777907881,loop28,0.00,0.00,0.000,0.000,0.00
1777907881,loop29,0.00,0.00,0.000,0.000,0.00
1777907881,loop3,0.00,0.00,0.000,0.000,0.00
1777907881,loop30,0.00,0.00,0.000,0.000,0.00
1777907881,loop31,0.00,0.00,0.000,0.000,0.00
1777907881,loop32,0.00,0.00,0.000,0.000,0.00
1777907881,loop33,0.00,0.00,0.000,0.000,0.00
1777907881,loop34,0.00,0.00,0.000,0.000,0.00
1777907881,loop35,0.00,0.00,0.000,0.000,0.00
1777907881,loop36,0.00,0.00,0.000,0.000,0.00
1777907881,loop37,0.00,0.00,0.000,0.000,0.00
1777907881,loop38,0.00,0.00,0.000,0.000,0.00
1777907881,loop39,0.00,0.00,0.000,0.000,0.00
1777907881,loop4,0.00,0.00,0.000,0.000,0.00
1777907881,loop40,0.00,0.00,0.000,0.000,0.00
1777907881,loop5,0.00,0.00,0.000,0.000,0.00
1777907881,loop6,0.00,0.00,0.000,0.000,0.00
1777907881,loop7,0.00,0.00,0.000,0.000,0.00
1777907881,loop8,0.00,0.00,0.000,0.000,0.00
1777907881,loop9,0.00,0.00,0.000,0.000,0.00
1777907881,nvme0n1,6.00,24.00,0.000,0.000,0.10
1777907882,loop0,0.00,0.00,0.000,0.000,0.00
1777907882,loop1,0.00,0.00,0.000,0.000,0.00
1777907882,loop10,0.00,0.00,0.000,0.000,0.00
1777907882,loop11,0.00,0.00,0.000,0.000,0.00
1777907882,loop12,0.00,0.00,0.000,0.000,0.00
1777907882,loop13,0.00,0.00,0.000,0.000,0.00
1777907882,loop14,0.00,0.00,0.000,0.000,0.00
1777907882,loop15,0.00,0.00,0.000,0.000,0.00
1777907882,loop16,0.00,0.00,0.000,0.000,0.00
1777907882,loop17,0.00,0.00,0.000,0.000,0.00
1777907882,loop18,0.00,0.00,0.000,0.000,0.00
1777907882,loop19,0.00,0.00,0.000,0.000,0.00
1777907882,loop2,0.00,0.00,0.000,0.000,0.00
1777907882,loop20,0.00,0.00,0.000,0.000,0.00
1777907882,loop21,0.00,0.00,0.000,0.000,0.00
1777907882,loop22,0.00,0.00,0.000,0.000,0.00
1777907882,loop23,0.00,0.00,0.000,0.000,0.00
1777907882,loop24,0.00,0.00,0.000,0.000,0.00
1777907882,loop25,0.00,0.00,0.000,0.000,0.00
1777907882,loop26,0.00,0.00,0.000,0.000,0.00
1777907882,loop27,0.00,0.00,0.000,0.000,0.00
1777907882,loop28,0.00,0.00,0.000,0.000,0.00
1777907882,loop29,0.00,0.00,0.000,0.000,0.00
1777907882,loop3,0.00,0.00,0.000,0.000,0.00
1777907882,loop30,0.00,0.00,0.000,0.000,0.00
1777907882,loop31,0.00,0.00,0.000,0.000,0.00
1777907882,loop32,0.00,0.00,0.000,0.000,0.00
1777907882,loop33,0.00,0.00,0.000,0.000,0.00
1777907882,loop34,0.00,0.00,0.000,0.000,0.00
1777907882,loop35,0.00,0.00,0.000,0.000,0.00
1777907882,loop36,0.00,0.00,0.000,0.000,0.00
1777907882,loop37,0.00,0.00,0.000,0.000,0.00
1777907882,loop38,0.00,0.00,0.000,0.000,0.00
1777907882,loop39,0.00,0.00,0.000,0.000,0.00
1777907882,loop4,0.00,0.00,0.000,0.000,0.00
1777907882,loop40,0.00,0.00,0.000,0.000,0.00
1777907882,loop5,0.00,0.00,0.000,0.000,0.00
1777907882,loop6,0.00,0.00,0.000,0.000,0.00
1777907882,loop7,0.00,0.00,0.000,0.000,0.00
1777907882,loop8,0.00,0.00,0.000,0.000,0.00
1777907882,loop9,0.00,0.00,0.000,0.000,0.00
1777907882,nvme0n1,0.00,0.00,0.000,0.000,0.00
1777907883,loop0,0.00,0.00,0.000,0.000,0.00
1777907883,loop1,0.00,0.00,0.000,0.000,0.00
1777907883,loop10,0.00,0.00,0.000,0.000,0.00
1777907883,loop11,0.00,0.00,0.000,0.000,0.00
1777907883,loop12,0.00,0.00,0.000,0.000,0.00
1777907883,loop13,0.00,0.00,0.000,0.000,0.00
1777907883,loop14,0.00,0.00,0.000,0.000,0.00
1777907883,loop15,0.00,0.00,0.000,0.000,0.00
1777907883,loop16,0.00,0.00,0.000,0.000,0.00
1777907883,loop17,0.00,0.00,0.000,0.000,0.00
1777907883,loop18,0.00,0.00,0.000,0.000,0.00
1777907883,loop19,0.00,0.00,0.000,0.000,0.00
1777907883,loop2,0.00,0.00,0.000,0.000,0.00
1777907883,loop20,0.00,0.00,0.000,0.000,0.00
1777907883,loop21,0.00,0.00,0.000,0.000,0.00
1777907883,loop22,0.00,0.00,0.000,0.000,0.00
1777907883,loop23,0.00,0.00,0.000,0.000,0.00
1777907883,loop24,0.00,0.00,0.000,0.000,0.00
1777907883,loop25,0.00,0.00,0.000,0.000,0.00
1777907883,loop26,0.00,0.00,0.000,0.000,0.00
1777907883,loop27,0.00,0.00,0.000,0.000,0.00
1777907883,loop28,0.00,0.00,0.000,0.000,0.00
1777907883,loop29,0.00,0.00,0.000,0.000,0.00
1777907883,loop3,0.00,0.00,0.000,0.000,0.00
1777907883,loop30,0.00,0.00,0.000,0.000,0.00
1777907883,loop31,0.00,0.00,0.000,0.000,0.00
1777907883,loop32,0.00,0.00,0.000,0.000,0.00
1777907883,loop33,0.00,0.00,0.000,0.000,0.00
1777907883,loop34,0.00,0.00,0.000,0.000,0.00
1777907883,loop35,0.00,0.00,0.000,0.000,0.00
1777907883,loop36,0.00,0.00,0.000,0.000,0.00
1777907883,loop37,0.00,0.00,0.000,0.000,0.00
1777907883,loop38,0.00,0.00,0.000,0.000,0.00
1777907883,loop39,0.00,0.00,0.000,0.000,0.00
1777907883,loop4,0.00,0.00,0.000,0.000,0.00
1777907883,loop40,0.00,0.00,0.000,0.000,0.00
1777907883,loop5,0.00,0.00,0.000,0.000,0.00
1777907883,loop6,0.00,0.00,0.000,0.000,0.00
1777907883,loop7,0.00,0.00,0.000,0.000,0.00
1777907883,loop8,0.00,0.00,0.000,0.000,0.00
1777907883,loop9,0.00,0.00,0.000,0.000,0.00
1777907883,nvme0n1,0.00,0.00,0.000,0.000,0.00
1777907884,loop0,0.00,0.00,0.000,0.000,0.00
1777907884,loop1,0.00,0.00,0.000,0.000,0.00
1777907884,loop10,0.00,0.00,0.000,0.000,0.00
1777907884,loop11,0.00,0.00,0.000,0.000,0.00
1777907884,loop12,0.00,0.00,0.000,0.000,0.00
1777907884,loop13,0.00,0.00,0.000,0.000,0.00
1777907884,loop14,0.00,0.00,0.000,0.000,0.00
1777907884,loop15,0.00,0.00,0.000,0.000,0.00
1777907884,loop16,0.00,0.00,0.000,0.000,0.00
1777907884,loop17,0.00,0.00,0.000,0.000,0.00
1777907884,loop18,0.00,0.00,0.000,0.000,0.00
1777907884,loop19,0.00,0.00,0.000,0.000,0.00
1777907884,loop2,0.00,0.00,0.000,0.000,0.00
1777907884,loop20,0.00,0.00,0.000,0.000,0.00
1777907884,loop21,0.00,0.00,0.000,0.000,0.00
1777907884,loop22,0.00,0.00,0.000,0.000,0.00
1777907884,loop23,0.00,0.00,0.000,0.000,0.00
1777907884,loop24,0.00,0.00,0.000,0.000,0.00
1777907884,loop25,0.00,0.00,0.000,0.000,0.00
1777907884,loop26,0.00,0.00,0.000,0.000,0.00
1777907884,loop27,0.00,0.00,0.000,0.000,0.00
1777907884,loop28,0.00,0.00,0.000,0.000,0.00
1777907884,loop29,0.00,0.00,0.000,0.000,0.00
1777907884,loop3,0.00,0.00,0.000,0.000,0.00
1777907884,loop30,0.00,0.00,0.000,0.000,0.00
1777907884,loop31,0.00,0.00,0.000,0.000,0.00
1777907884,loop32,0.00,0.00,0.000,0.000,0.00
1777907884,loop33,0.00,0.00,0.000,0.000,0.00
1777907884,loop34,0.00,0.00,0.000,0.000,0.00
1777907884,loop35,0.00,0.00,0.000,0.000,0.00
1777907884,loop36,0.00,0.00,0.000,0.000,0.00
1777907884,loop37,0.00,0.00,0.000,0.000,0.00
1777907884,loop38,0.00,0.00,0.000,0.000,0.00
1777907884,loop39,0.00,0.00,0.000,0.000,0.00
1777907884,loop4,0.00,0.00,0.000,0.000,0.00
1777907884,loop40,0.00,0.00,0.000,0.000,0.00
1777907884,loop5,0.00,0.00,0.000,0.000,0.00
1777907884,loop6,0.00,0.00,0.000,0.000,0.00
1777907884,loop7,0.00,0.00,0.000,0.000,0.00
1777907884,loop8,0.00,0.00,0.000,0.000,0.00
1777907884,loop9,0.00,0.00,0.000,0.000,0.00
1777907884,nvme0n1,0.00,0.00,0.000,0.000,0.00
1777907885,loop0,0.00,0.00,0.000,0.000,0.00
1777907885,loop1,0.00,0.00,0.000,0.000,0.00
1777907885,loop10,0.00,0.00,0.000,0.000,0.00
1777907885,loop11,0.00,0.00,0.000,0.000,0.00
1777907885,loop12,0.00,0.00,0.000,0.000,0.00
1777907885,loop13,0.00,0.00,0.000,0.000,0.00
1777907885,loop14,0.00,0.00,0.000,0.000,0.00
1777907885,loop15,0.00,0.00,0.000,0.000,0.00
1777907885,loop16,0.00,0.00,0.000,0.000,0.00
1777907885,loop17,0.00,0.00,0.000,0.000,0.00
1777907885,loop18,0.00,0.00,0.000,0.000,0.00
1777907885,loop19,0.00,0.00,0.000,0.000,0.00
1777907885,loop2,0.00,0.00,0.000,0.000,0.00
1777907885,loop20,0.00,0.00,0.000,0.000,0.00
1777907885,loop21,0.00,0.00,0.000,0.000,0.00
1777907885,loop22,0.00,0.00,0.000,0.000,0.00
1777907885,loop23,0.00,0.00,0.000,0.000,0.00
